In a hole in the ground there lived a hobbit. NA NA															
Is that enough?’ NA NA															
‘Kingship?’ said Pippin amazed. NA NA															
‘Yes	’ said Gandalf. NA NA														
‘If you have walked all these days with closed ears and mind asleep	wake up now!’ NA NA														
He knocked on the door. NA NA															
The door opened	but no one could be seen to open it. NA NA														
Pippin looked into a great hall. NA NA															
It was lit by deep windows in the wide aisles at either side	beyond the rows of tall pillars that upheld the roof. NA NA														
Monoliths of black marble	they rose to great capitals carved in many strange figures of beasts and leaves; and far above in shadow the wide vaulting gleamed with dull gold. NA NA														
The floor was of polished stone	white-gleaming	inset with flowing traceries of many colours. NA NA													
No hangings nor storied webs	nor any things of woven stuff or of wood	were to be seen in that long solemn hall; but between the pillars there stood a silent company of tall images graven in cold stone. NA NA													
Suddenly Pippin was reminded of the hewn rocks of Argonath	and awe fell on him	as he looked down that avenue of kings long dead. NA NA													
At the far end upon a dais of many steps was set a high throne under a canopy of marble shaped like a crowned helm; behind it was carved upon the wall and set with gems an image of a tree in flower. NA NA															
But the throne was empty. NA NA															
At the foot of the dais	upon the lowest step which was broad and deep	there was a stone chair	black and unadorned	and on it sat an old man gazing at his lap. NA NA											
In his hand was a white rod with a golden knob. NA NA															
He did not look up. NA NA															
Solemnly they paced the long floor towards him	until they stood three paces from his footstool. NA NA														
Then Gandalf spoke. NA NA															
‘Hail	Lord and Steward of Minas Tirith	Denethor son of Ecthelion! NA NA													
I am come with counsel and tidings in this dark hour.’ NA NA															
Then the old man looked up. NA NA															
Pippin saw his carven face with its proud bones and skin like ivory	and the long curved nose between the dark deep eyes; and he was reminded not so much of Boromir as of Aragorn. Simile  NA														
‘Dark indeed is the hour	’ said the old man	‘and at such times you are wont to come	Mithrandir. NA NA												
But though all the signs forebode that the doom of Gondor is drawing nigh	less now to me is that darkness than my own darkness. NA NA														
It has been told to me that you bring with you one who saw my son die. NA NA															
Is this he?’ NA NA															
‘It is	’ said Gandalf. NA NA														
‘One of the twain. NA NA															
The other is with The´oden of Rohan and may come hereafter. NA NA															
Halflings they are	as you see	yet this is not he of whom the omens spoke.’ NA NA													
‘Yet a Halfling still	’ said Denethor grimly	‘and little love do I bear the name	since those accursed words came to trouble our counsels and drew away my son on the wild errand to his death. NA NA												
My Boromir! NA NA															
Now we have need of you. NA NA															
Faramir should have gone in his stead.’ NA NA															
‘He would have gone	’ said Gandalf. NA NA														
‘Be not unjust in your grief! NA NA															
Boromir claimed the errand and would not suffer any other to have it. NA NA															
He was a masterful man	and one to take what he desired. NA NA														
I journeyed far with him and learned much of his mood. NA NA															
But you speak of his death. NA NA															
You have had news of that ere we came?’ NA NA															
‘I have received this	’ said Denethor	and laying down his rod he lifted from his lap the thing that he had been gazing at. NA NA													
In each hand he held up one half of a great horn cloven through the middle: a wild-ox horn bound with silver. NA NA															
‘That is the horn that Boromir always wore!’ cried Pippin. NA NA															
‘Verily	’ said Denethor. NA NA														
‘And in my turn I bore it	and so did each eldest son of our house	far back into the vanished years before the failing of the kings	since Vorondil father of Mardil hunted the wild kine of Araw in the far fields of Rhuˆn. NA NA												
I heard it blowing dim upon the northern marches thirteen days ago	and the River brought it to me	broken: it will wind no more.’ NA NA													
He paused and there was a heavy silence. NA NA															
Suddenly he turned his black glance upon Pippin. NA NA															
‘What say you to that	Halfling?’ NA NA														
‘Thirteen	thirteen days	’ faltered Pippin. NA NA													
‘Yes	I think that would be so. NA NA														
Yes	I stood beside him	as he blew the horn. NA NA													
But no help came. NA NA															
Only more orcs.’ NA NA															
‘So	’ said Denethor	looking keenly at Pippin’s face. NA NA													
‘You were there? NA NA															
Tell me more! NA NA															
Why did no help come? NA NA															
And how did you escape	and yet he did not	so mighty a man as he was	and only orcs to withstand him?’ NA NA												
Pippin flushed and forgot his fear. NA NA															
‘The mightiest man may be slain by one arrow	’ he said; ‘and Boromir was pierced by many. NA NA														
When last I saw him he sank beside a tree and plucked a black-feathered shaft from his side. NA NA															
Then I swooned and was made captive. NA NA															
I saw him no more	and know no more. NA NA														
But I honour his memory	for he was very valiant. NA NA														
He died to save us	my kinsman Meriadoc and myself	waylaid in the woods by the soldiery of the Dark Lord; and though he fell and failed	my gratitude is none the less.’ NA NA												
Then Pippin looked the old man in the eye	for pride stirred strangely within him	still stung by the scorn and suspicion in that cold voice. NA NA													
‘Little service	no doubt	will so great a lord of Men think to find in a hobbit	a halfling from the northern Shire; yet such as it is	I will offer it	in payment of my debt.’ NA NA										
Twitching aside his grey cloak	Pippin drew forth his small sword and laid it at Denethor’s feet. NA NA														
A pale smile	like a gleam of cold sun on a winter’s evening	passed over the old man’s face; but he bent his head and held out his hand	laying the shards of the horn aside. Simile  NA												
‘Give me the weapon!’ he said. NA NA															
Pippin lifted it and presented the hilt to him. NA NA															
‘Whence came this?’ said Denethor. NA NA															
‘Many	many years lie on it. Metaphor NA														
Surely this is a blade wrought by our own kindred in the North in the deep past?’ NA NA															
‘It came out of the mounds that lie on the borders of my country	’ said Pippin. NA NA														
‘But only evil wights dwell there now	and I will not willingly tell more of them.’ NA NA														
‘I see that strange tales are woven about you	’ said Denethor	‘and once again it is shown that looks may belie the man – or the halfling. NA NA													
I accept your service. NA NA															
For you are not daunted by words; and you have courteous speech	strange though the sound of it may be to us in the South. NA NA														
And we shall have need of all folk of courtesy	be they great or small	in the days to come. NA NA													
Swear to me now!’ NA NA															
‘Take the hilt	’ said Gandalf	‘and speak after the Lord	if you are resolved on this.’ NA NA												
‘I am	’ said Pippin. NA NA														
The old man laid the sword along his lap	and Pippin put his hand to the hilt	and said slowly after Denethor: ‘Here do I swear fealty and service to Gondor	and to the Lord and Steward of the realm	to speak and to be silent	to do and to let be	to come and to go	in need or plenty	in peace or war	in living or dying	from this hour henceforth	until my lord release me	or death take me	or the world end. NA NA		
So say I	Peregrin son of Paladin of the Shire of the Halflings.’ NA NA														
‘And this do I hear	Denethor son of Ecthelion	Lord of Gondor	Steward of the High King	and I will not forget it	nor fail to reward that which is given: fealty with love	valour with honour	oath-breaking with vengeance.’ NA NA								
Then Pippin received back his sword and put it in its sheath. NA NA															
‘And now	’ said Denethor	‘my first command to you: speak and be not silent! NA NA													
Tell me your full tale	and see that you recall all that you can of Boromir	my son. NA NA													
Sit now and begin!’ NA NA															
As he spoke he struck a small silver gong that stood near his footstool	and at once servants came forward. NA NA														
Pippin saw then that they had been standing in alcoves on either side of the door	unseen as he and Gandalf entered. NA NA														
‘Bring wine and food and seats for the guests	’ said Denethor	‘and see that none trouble us for one hour.’ NA NA													
‘It is all that I have to spare	for there is much else to heed	’ he said to Gandalf. NA NA													
‘Much of more import	it may seem	and yet to me less pressing. NA NA													
But maybe we can speak again at the end of the day.’ NA NA															
‘And earlier	it is to be hoped	’ said Gandalf. NA NA													
‘For I have not ridden hither from Isengard	one hundred and fifty leagues	with the speed of wind	only to bring you one small warrior	however courteous. NA NA											
Is it naught to you that The´oden has fought a great battle	and that Isengard is overthrown	and that I have broken the staff of Saruman?’ NA NA													
‘It is much to me. NA NA															
But I know already sufficient of these deeds for my own counsel against the menace of the East.’ NA NA															
He turned his dark eyes on Gandalf	and now Pippin saw a likeness between the two	and he felt the strain between them	almost as if he saw a line of smouldering fire	drawn from eye to eye	that might suddenly burst into flame. Metaphor NA										
Denethor looked indeed much more like a great wizard than Gandalf did	more kingly	beautiful	and powerful; and older. NA NA												
Yet by a sense other than sight Pippin perceived that Gandalf had the greater power and the deeper wisdom	and a majesty that was veiled. NA NA														
And he was older	far older. NA NA														
‘How much older?’ he wondered	and then he thought how odd it was that he had never thought about it before. NA NA														
Treebeard had said something about wizards	but even then he had not thought of Gandalf as one of them. NA NA														
What was Gandalf ? NA NA															
In what far time and place did he come into the world	and when would he leave it? NA NA														
And then his musings broke off	and he saw that Denethor and Gandalf still looked each other in the eye	as if reading the other’s mind. Metaphor NA													
But it was Denethor who first withdrew his gaze. NA NA															
‘Yea	’ he said; ‘for though the Stones be lost	they say	still the lords of Gondor have keener sight than lesser men	and many messages come to them. NA NA											
But sit now!’ NA NA															
Then men came bearing a chair and a low stool	and one brought a salver with a silver flagon and cups	and white cakes. NA NA													
Pippin sat down	but he could not take his eyes from the old lord. NA NA														
Was it so	or had he only imagined it	that as he spoke of the Stones a sudden gleam of his eye had glanced upon Pippin’s face? NA NA													
‘Now tell me your tale	my liege	’ said Denethor	half kindly	half mockingly. NA NA											
‘For the words of one whom my son so befriended will be welcome indeed.’ NA NA															
Pippin never forgot that hour in the great hall under the piercing eye of the Lord of Gondor	stabbed ever and anon by his shrewd questions	and all the while conscious of Gandalf at his side	watching and listening	and (so Pippin felt) holding in check a rising wrath and impatience. Metaphor  NA											
When the hour was over and Denethor again rang the gong	Pippin felt worn out. NA NA														
‘It cannot be more than nine o’clock	’ he thought. NA NA														
‘I could now eat three breakfasts on end.’ NA NA															
‘Lead the Lord Mithrandir to the housing prepared for him	’ said Denethor	‘and his companion may lodge with him for the present	if he will. NA NA												
But be it known that I have now sworn him to my service	and he shall be known as Peregrin son of Paladin and taught the lesser pass-words. NA NA														
Send word to the Captains that they shall wait on me here	as soon as may be after the third hour has rung. NA NA														
‘And you	my Lord Mithrandir	shall come too	as and when you will. NA NA												
None shall hinder your coming to me at any time	save only in my brief hours of sleep. NA NA														
Let your wrath at an old man’s folly run off	and then return to my comfort!’ NA NA														
‘Folly?’ said Gandalf. NA NA															
‘Nay	my lord	when you are a dotard you will die. NA NA													
You can use even your grief as a cloak. Metaphor  NA															
Do you think that I do not understand your purpose in questioning for an hour one who knows the least	while I sit by?’ NA NA														
‘If you understand it	then be content	’ returned Denethor. NA NA													
‘Pride would be folly that disdained help and counsel at need; but you deal out such gifts according to your own designs. NA NA															
Yet the Lord of Gondor is not to be made the tool of other men’s purposes	however worthy. NA NA														
And to him there is no purpose higher in the world as it now stands than the good of Gondor; and the rule of Gondor	my lord	is mine and no other man’s	unless the king should come again.’ NA NA												
‘Unless the king should come again?’ said Gandalf. NA NA															
‘Well	my lord Steward	it is your task to keep some kingdom still against that event	which few now look to see. NA NA												
In that task you shall have all the aid that you are pleased to ask for. NA NA															
But I will say this: the rule of no realm is mine	neither of Gondor nor any other	great or small. NA NA													
But all worthy things that are in peril as the world now stands	those are my care. NA NA														
And for my part	I shall not wholly fail of my task	though Gondor should perish	if anything passes through this night that can still grow fair or bear fruit and flower again in days to come. NA NA												
For I also am a steward. NA NA															
Did you not know?’ NA NA															
And with that he turned and strode from the hall with Pippin running at his side. NA NA															
Gandalf did not look at Pippin or speak a word to him as they went. NA NA															
Their guide brought them from the doors of the hall	and then led them across the Court of the Fountain into a lane between tall buildings of stone. NA NA														
After several turns they came to a house close to the wall of the citadel upon the north side	not far from the shoulder that linked the hill with the mountain. NA NA														
Within	upon the first floor above the street	up a wide carven stair	he showed them to a fair room	light and airy	with goodly hangings of dull gold sheen unfigured. NA NA										
It was sparely furnished	having but a small table	two chairs and a bench; but at either side there were curtained alcoves and well-clad beds within with vessels and basins for washing. NA NA													
There were three high narrow windows that looked northward over the great curve of Anduin	still shrouded in mists	minas tirith 993 towards the Emyn Muil and Rauros far away. NA NA													
Pippin had to climb on the bench to look out over the deep stone sill. NA NA															
‘Are you angry with me	Gandalf ?’ he said	as their guide went out and closed the door. NA NA													
‘I did the best I could.’ NA NA															
‘You did indeed!’ said Gandalf	laughing suddenly; and he came and stood beside Pippin	putting his arm about the hobbit’s shoulders	and gazing out of the window. NA NA												
Pippin glanced in some wonder at the face now close beside his own	for the sound of that laugh had been gay and merry. NA NA														
Yet in the wizard’s face he saw at first only lines of care and sorrow; though as he looked more intently he perceived that under all there was a great joy: a fountain of mirth enough to set a kingdom laughing	were it to gush forth. Metaphor  NA														
‘Indeed you did your best	’ said the wizard; ‘and I hope that it may be long before you find yourself in such a tight corner again between two such terrible old men. NA NA														
Still the Lord of Gondor learned more from you than you may have guessed	Pippin. NA NA														
You could not hide the fact that Boromir did not lead the Company from Moria	and that there was one among you of high honour who was coming to Minas Tirith; and that he had a famous sword. NA NA														
Men think much about the stories of old days in Gondor; and Denethor has given long thought to the rhyme and to the words Isildur’s Bane	since Boromir went away. NA NA														
‘He is not as other men of this time	Pippin	and whatever be his descent from father to son	by some chance the blood of Westernesse runs nearly true in him; as it does in his other son	Faramir	and yet did not in Boromir whom he loved best. NA NA										
He has long sight. NA NA															
He can perceive	if he bends his will thither	much of what is passing in the minds of men	even of those that dwell far off. NA NA												
It is difficult to deceive him	and dangerous to try. NA NA														
‘Remember that! NA NA															
For you are now sworn to his service. NA NA															
I do not know what put it into your head	or your heart	to do that. NA NA													
But it was well done. NA NA															
I did not hinder it	for generous deed should not be checked by cold counsel. NA NA														
It touched his heart	as well (may I say it) as pleasing his humour. NA NA														
And at least you are free now to move about as you will in Minas Tirith – when you are not on duty. NA NA															
For there is another side to it. NA NA															
You are at his command; and he will not forget. NA NA															
Be wary still!’ NA NA															
He fell silent and sighed. NA NA															
‘Well	no need to brood on what tomorrow may bring. NA NA														
For one thing	tomorrow will be certain to bring worse than today	for many days to come. NA NA													
And there is nothing more that I can do to help it. NA NA															
The board is set	and the pieces are moving. Metaphor  NA														
One piece that I greatly desire to find is Faramir	now the heir of Denethor. NA NA														
I do not think that he is in the City; but I have had no time to gather news. NA NA															
I must go	Pippin. NA NA														
I must go to this lords’ council and learn what I can. NA NA															
But the Enemy has the move	and he is about to open his full game. Metaphor  NA														
And pawns are likely to see as much of it as any	Peregrin son of Paladin	soldier of Gondor. Metaphor  NA													
Sharpen your blade!’ NA NA															
Gandalf went to the door	and there he turned. NA NA														
‘I am in haste	Pippin	’ he said. NA NA													
‘Do me a favour when you go out. NA NA															
Even before you rest	if you are not too weary. NA NA														
Go and find Shadowfax and see how he is housed. NA NA															
These people are kindly to beasts	for they are a good and wise folk	but they have less skill with horses than some.’ NA NA													
With that Gandalf went out; and as he did so	there came the note of a clear sweet bell ringing in a tower of the citadel. NA NA														
Three strokes it rang	like silver in the air	and ceased: the third hour from the rising of the sun. Simile  NA													
After a minute Pippin went to the door and down the stair and looked about the street. NA NA															
The sun was now shining warm and bright	and the towers and tall houses cast long clear-cut shadows westward. NA NA														
High in the blue air Mount Mindolluin lifted its white helm and snowy cloak. Metaphor NA															
Armed men went to and fro in the ways of the City	as if going at the striking of the hour to changes of post and duty. NA NA														
‘Nine o’clock we’d call it in the Shire	’ said Pippin aloud to himself. NA NA														
‘Just the time for a nice breakfast by the open window in spring sunshine. NA NA															
And how I should like breakfast! 995 NA NA															
Do these people ever have it	or is it over?														
And when do they have dinner	and where?’ NA NA														
Presently he noticed a man	clad in black and white	coming along the narrow street from the centre of the citadel towards him. NA NA													
Pippin felt lonely and made up his mind to speak as the man passed; but he had no need. NA NA															
The man came straight up to him. NA NA															
‘You are Peregrin the Halfling?’ he said. NA NA															
‘I am told that you have been sworn to the service of the Lord and of the City. NA NA															
Welcome!’ NA NA															
He held out his hand and Pippin took it. NA NA															
‘I am named Beregond son of Baranor. NA NA															
I have no duty this morning	and I have been sent to you to teach you the pass-words	and to tell you some of the many things that no doubt you will wish to know. NA NA													
And for my part	I would learn of you also. NA NA														
For never before have we seen a halfling in this land and though we have heard rumour of them	little is said of them in any tale that we know. NA NA														
Moreover you are a friend of Mithrandir. NA NA															
Do you know him well?’ NA NA															
‘Well	’ said Pippin. NA NA														
‘I have known of him all my short life	as you might say; and lately I have travelled far with him. NA NA														
But there is much to read in that book	and I cannot claim to have seen more than a page or two. NA NA														
Yet perhaps I know him as well as any but a few. NA NA															
Aragorn was the only one of our Company	I think	who really knew him.’ NA NA													
‘Aragorn?’ said Beregond. NA NA															
‘Who is he?’ NA NA															
‘Oh	’ stammered Pippin	‘he was a man who went about with us. NA NA													
I think he is in Rohan now.’ NA NA															
‘You have been in Rohan	I hear. NA NA														
There is much that I would ask you of that land also; for we put much of what little hope we have in its people. NA NA															
But I am forgetting my errand	which was first to answer what you would ask. NA NA														
What would you know	Master Peregrin?’ NA NA														
‘Er well	’ said Pippin	‘if I may venture to say so	rather a burning question in my mind at present is	well	what about breakfast and all that? Metaphor  NA										
I mean	what are the meal-times	if you understand me	and where is the dining-room	if there is one? NA NA											
And the inns? NA NA															
I looked	but never a one could I see as 996 the return of the king we rode up	though I had been borne up by the hope of a draught of ale as soon as we came to the homes of wise and courtly men.’ NA NA													
Beregond looked at him gravely. NA NA															
‘An old campaigner	I see	’ he said. NA NA													
‘They say that men who go warring afield look ever to the next hope of food and of drink; though I am not a travelled man myself. NA NA															
Then you have not yet eaten today?’ NA NA															
‘Well	yes	to speak in courtesy	yes	’ said Pippin. NA NA											
‘But no more than a cup of wine and a white cake or two by the kindness of your lord; but he racked me for it with an hour of questions	and that is hungry work.’ Beregond laughed. NA NA														
‘At the table small men may do the greater deeds	we say. NA NA														
But you have broken your fast as well as any man in the Citadel	and with greater honour. NA NA														
This is a fortress and a tower of guard and is now in posture of war. NA NA															
We rise ere the Sun	and take a morsel in the grey light	and go to our duties at the opening hour. NA NA													
But do not despair!’ He laughed again	seeing the dismay in Pippin’s face. NA NA														
‘Those who have had heavy duty take somewhat to refresh their strength in the mid-morning. NA NA															
Then there is the nuncheon	at noon or after as duties allow; and men gather for the day-meal	and such mirth as there still may be	about the hour of sunset. NA NA												
‘Come! NA NA															
We will walk a little and then go find us some refreshment	and eat and drink on the battlement	and survey the fair morning.’ NA NA													
‘One moment!’ said Pippin blushing. NA NA															
‘Greed	or hunger by your courtesy	put it out of my mind. NA NA													
But Gandalf	Mithrandir as you call him	asked me to see to his horse – Shadowfax	a great steed of Rohan	and the apple of the king’s eye	I am told	though he has given him to Mithrandir for his services. Metaphor  NA									
I think his new master loves the beast better than he loves many men	and if his good will is of any value to this city	you will treat Shadowfax with all honour: with greater kindness than you have treated this hobbit	if it is possible.’ NA NA												
‘Hobbit?’ said Beregond. NA NA															
‘That is what we call ourselves	’ said Pippin. NA NA														
‘I am glad to learn it	’ said Beregond	‘for now I may say that strange accents do not mar fair speech	and hobbits are a fair-spoken folk. NA NA												
But come! NA NA															
You shall make me acquainted with this good horse. NA NA															
I love beasts	and we see them seldom in this stony city; for my people came from the mountain-vales	and before that from Ithilien. NA NA													
But fear not! NA NA															
The visit shall be short	a mere call of courtesy	and we will go thence to the butteries.’ NA NA													
Pippin found that Shadowfax had been well housed and tended. NA NA															
For in the sixth circle	outside the walls of the citadel	there were some fair stables where a few swift horses were kept	hard by the lodgings of the errand-riders of the Lord: messengers always ready to go at the urgent command of Denethor or his chief captains. NA NA												
But now all the horses and the riders were out and away. NA NA															
Shadowfax whinnied as Pippin entered the stable and turned his head. NA NA															
‘Good morning!’ said Pippin. NA NA															
‘Gandalf will come as soon as he may. NA NA															
He is busy	but he sends greetings	and I am to see that all is well with you; and you resting	I hope	after your long labours.’ NA NA											
Shadowfax tossed his head and stamped. NA NA															
But he allowed Beregond to handle his head gently and stroke his great flanks. NA NA															
‘He looks as if he were spoiling for a race	and not newly come from a great journey	’ said Beregond. NA NA													
‘How strong and proud he is! NA NA															
Where is his harness? NA NA															
It should be rich and fair.’ NA NA															
‘None is rich and fair enough for him	’ said Pippin. NA NA														
‘He will have none. NA NA															
If he will consent to bear you	bear you he does; and if not	well	no bit	bridle	whip	or thong will tame him. NA NA									
Farewell	Shadowfax! NA NA														
Have patience. NA NA															
Battle is coming.’ NA NA															
Shadowfax lifted up his head and neighed	so that the stable shook	and they covered their ears. NA NA													
Then they took their leave	seeing that the manger was well filled. NA NA														
‘And now for our manger	’ said Beregond	and he led Pippin back to the citadel	and so to a door in the north side 998 of the great tower. NA NA												
There they went down a long cool stair into a wide alley lit with lamps. NA NA															
There were hatches in the walls at the side	and one of these was open. NA NA														
‘This is the storehouse and buttery of my company of the Guard	’ said Beregond. NA NA														
‘Greetings	Targon!’ he called through the hatch. NA NA														
‘It is early yet	but here is a newcomer that the Lord has taken into his service. NA NA														
He has ridden long and far with a tight belt	and has had sore labour this morning	and he is hungry. NA NA													
Give us what you have!’ NA NA															
They got there bread	and butter	and cheese and apples: the last of the winter store	wrinkled but sound and sweet; and a leather flagon of new-drawn ale	and wooden platters and cups. NA NA											
They put all into a wicker basket and climbed back into the sun; and Beregond brought Pippin to a place at the east end of the great out-thrust battlement where there was an embrasure in the walls with a stone seat beneath the sill. NA NA															
From there they could look out on the morning over the world. NA NA															
They ate and drank; and they talked now of Gondor and its ways and customs	now of the Shire and the strange countries that Pippin had seen. NA NA														
And ever as they talked Beregond was more amazed	and looked with greater wonder at the hobbit	swinging his short legs as he sat on the seat	or standing tiptoe upon it to peer over the sill at the lands below. Alliteration NA												
‘I will not hide from you	Master Peregrin	’ said Beregond	‘that to us you look almost as one of our children	a lad of nine summers or so; and yet you have endured perils and seen marvels that few of our greybeards could boast of. NA NA											
I thought it was the whim of our Lord to take him a noble page	after the manner of the kings of old	they say. NA NA													
But I see that it is not so	and you must pardon my foolishness.’ NA NA														
‘I do	’ said Pippin. NA NA														
‘Though you are not far wrong. NA NA															
I am still little more than a boy in the reckoning of my own people	and it will be four years yet before I ‘‘come of age’’	as we say in the Shire. NA NA													
But do not bother about me. NA NA															
Come and look and tell me what I can see.’ NA NA															
The sun was now climbing	and the mists in the vale below had been drawn up. Metaphor NA														
The last of them were floating away	just overhead	as wisps of white cloud borne on the stiffening breeze from the East	that was now flapping and tugging the flags and white standards of the citadel. NA NA												
Away down in the valley-bottom	five leagues or so as the eye leaps	the Great River could now be seen grey and glittering	coming out of the north-west	and bending in a mighty sweep south and west again	till it was lost to view in a haze and shimmer	far beyond which lay the Sea fifty leagues away. NA NA									
Pippin could see all the Pelennor laid out before him	dotted into the distance with farmsteads and little walls	barns and byres	but nowhere could he see any kine or other beasts. NA NA												
Many roads and tracks crossed the green fields	and there was much coming and going: wains moving in lines towards the Great Gate	and others passing out. NA NA													
Now and again a horseman would ride up	and leap from the saddle and hasten into the City. NA NA														
But most of the traffic went out along the chief highway	and that turned south	and then bending swifter than the River skirted the hills and passed soon from sight. Alliteration NA													
It was wide and well-paved	and along its eastern edge ran a broad green riding-track	and beyond that a wall. NA NA													
On the ride horsemen galloped to and fro	but all the street seemed to be choked with great covered wains going south. NA NA														
But soon Pippin saw that all was in fact well-ordered: the wains were moving in three lines	one swifter drawn by horses; another slower	great waggons with fair housings of many colours	drawn by oxen; and along the west rim of the road many smaller carts hauled by trudging men. NA NA												
‘That is the road to the vales of Tumladen and Lossarnach	and the mountain-villages	and then on to Lebennin	’ said Beregond. NA NA												
‘There go the last of the wains that bear away to refuge the aged	the children	and the women that must go with them. NA NA													
They must all be gone from the Gate and the road clear for a league before noon: that was the order. NA NA															
It is a sad necessity.’ He sighed. NA NA															
‘Few	maybe	of those now sundered will meet again. NA NA													
And there were always too few children 1000 the return of the king in this city; but now there are none – save some young lads that will not depart	and may find some task to do: my own son is one of them.’ NA NA														
They fell silent for a while. Metaphor NA															
Pippin gazed anxiously eastward	as if at any moment he might see thousands of orcs pouring over the fields. NA NA														
‘What can I see there?’ he asked	pointing down to the middle of the great curve of the Anduin. NA NA														
‘Is that another city	or what is it?’ NA NA														
‘It was a city	’ said Beregond	‘the chief city of Gondor	of which this was only a fortress. NA NA												
For that is the ruin of Osgiliath on either side of Anduin	which our enemies took and burned long ago. NA NA														
Yet we won it back in the days of the youth of Denethor: not to dwell in	but to hold as an outpost	and to rebuild the bridge for the passage of our arms. NA NA													
And then came the Fell Riders out of Minas Morgul.’ NA NA															
‘The Black Riders?’ said Pippin	opening his eyes	and they were wide and dark with an old fear re-awakened. NA NA													
‘Yes	they were black	’ said Beregond	‘and I see that you know something of them	though you have not spoken of them in any of your tales.’ NA NA											
‘I know of them	’ said Pippin softly	‘but I will not speak of them now	so near	so near.’ NA NA											
He broke off and lifted his eyes above the River	and it seemed to him that all he could see was a vast and threatening shadow. Metaphor NA														
Perhaps it was mountains looming on the verge of sight	their jagged edges softened by wellnigh twenty leagues of misty air; perhaps it was but a cloud-wall	and beyond that again a yet deeper gloom. NA NA													
But even as he looked it seemed to his eyes that the gloom was growing and gathering	very slowly	slowly rising to smother the regions of the sun. NA NA													
‘So near to Mordor?’ said Beregond quietly. NA NA															
‘Yes	there it lies. NA NA														
We seldom name it; but we have dwelt ever in sight of that shadow: sometimes it seems fainter and more distant; sometimes nearer and darker. NA NA															
It is growing and darkening now; and therefore our fear and disquiet grow too. NA NA															
And the Fell Riders	less than a year ago they won back the crossings	and many of our best men were slain. NA NA													
Boromir it was that 1001 drove the enemy at last back from this western shore	and we hold still the near half of Osgiliath. NA NA														
For a little while. NA NA															
But we await now a new onslaught there. NA NA															
Maybe the chief onslaught of the war that comes.’ NA NA															
‘When?’ said Pippin. NA NA															
‘Have you a guess? NA NA															
For I saw the beacons two nights ago and the errand-riders; and Gandalf said that it was a sign that war had begun. NA NA															
He seemed in a desperate hurry. NA NA															
But now everything seems to have slowed up again.’ NA NA															
‘Only because everything is now ready	’ said Beregond. NA NA														
‘It is but the deep breath before the plunge.’ Metaphor  NA															
‘But why were the beacons lit two nights ago?’ NA NA															
‘It is over-late to send for aid when you are already besieged	’ answered Beregond. NA NA														
‘But I do not know the counsel of the Lord and his captains. NA NA															
They have many ways of gathering news. NA NA															
And the Lord Denethor is unlike other men: he sees far. NA NA															
Some say that as he sits alone in his high chamber in the Tower at night	and bends his thought this way and that	he can read somewhat of the future; and that he will at times search even the mind of the Enemy	wrestling with him. NA NA												
And so it is that he is old	worn before his time. NA NA														
But however that may be	my lord Faramir is abroad	beyond the River on some perilous errand	and he may have sent tidings. NA NA												
‘But if you would know what I think set the beacons ablaze	it was the news that came that eve out of Lebennin. NA NA														
There is a great fleet drawing near to the mouths of Anduin	manned by the corsairs of Umbar in the South. NA NA														
They have long ceased to fear the might of Gondor	and they have allied them with the Enemy	and now make a heavy stroke in his cause. Metaphor NA													
For this attack will draw off much of the help that we looked to have from Lebennin and Belfalas	where folk are hardy and numerous. NA NA														
All the more do our thoughts go north to Rohan; and the more glad are we for these tidings of victory that you bring. NA NA															
‘And yet’ – he paused and stood up	and looked round	north	east	and south – ‘the doings at Isengard should warn us that we are caught now in a great net and strategy. Metaphor  NA											
This is no longer a bickering at the fords	raiding from Ithilien and from Ano´rien	ambushing and pillaging. NA NA													
This is a great war long-planned	and we are but one piece in it	whatever pride may say. NA NA													
Things move in the far East beyond the Inland Sea	it is reported; and north in Mirkwood and beyond; and south in Harad. NA NA														
And now all realms shall be put to the test	to stand	or fall – under the Shadow. NA NA													
‘Yet	Master Peregrin	we have this honour: ever we bear the brunt of the chief hatred of the Dark Lord	for that hatred comes down out of the depths of time and over the deeps of the Sea. Alliteration NA												
Here will the hammer-stroke fall hardest. Metaphor  NA															
And for that reason Mithrandir came hither in such haste. NA NA															
For if we fall	who shall stand? NA NA														
And	Master Peregrin	do you see any hope that we shall stand?’ NA NA													
Pippin did not answer. NA NA															
He looked at the great walls	and the towers and brave banners	and the sun in the high sky	and then at the gathering gloom in the East; and he thought of the long fingers of that Shadow: of the orcs in the woods and the mountains	the treason of Isengard	the birds of evil eye	and the Black Riders even in the lanes of the Shire – and of the winged terror	the Nazguˆl. Metaphor  NA								
He shuddered	and hope seemed to wither. Metaphor  NA														
And even at that moment the sun for a second faltered and was obscured	as though a dark wing had passed across it. Simile NA														
Almost beyond hearing he thought he caught	high and far up in the heavens	a cry: faint	but heart-quelling	cruel and cold. NA NA											
He blanched and cowered against the wall. NA NA															
‘What was that?’ asked Beregond. NA NA															
‘You also felt something?’ NA NA															
‘Yes	’ muttered Pippin. NA NA														
‘It is the sign of our fall	and the shadow of doom	a Fell Rider of the air.’ NA NA													
‘Yes	the shadow of doom	’ said Beregond. NA NA													
‘I fear that Minas Tirith shall fall. NA NA															
Night comes. NA NA															
The very warmth of my blood seems stolen away.’ NA NA															
For a time they sat together with bowed heads and did not speak. NA NA															
